timestamp,open,high,low,close,adjusted_close,volume
1999-11-01,15.0,15.0,14.63,14.75,9.8274472051,41800
1999-11-02,14.75,14.88,14.31,14.75,9.8274472051,66600
1999-11-03,14.69,14.88,14.69,14.75,9.8274472051,18500
1999-11-04,14.88,15.13,14.5,14.94,9.95403805046,72100
1999-11-05,15.0,15.88,14.88,15.75,10.4937148122,122900
1999-11-08,15.88,17.38,15.81,16.63,11.080030306500001,240000
1999-11-09,16.75,16.75,16.13,16.13,10.7468965029,42400
1999-11-10,16.0,16.13,15.81,16.06,10.7002577704,59900
1999-11-11,16.06,16.25,16.06,16.13,10.7468965029,20000
1999-11-12,16.25,18.5,16.25,18.0,11.9928169283,248500
1999-11-15,18.19,18.19,17.5,17.69,11.7862739701,99200
1999-11-16,17.69,17.69,17.38,17.44,11.619707068299999,95300
1999-11-17,17.69,18.25,17.25,17.5,11.6596831247,107900
1999-11-18,17.5,17.5,17.25,17.25,11.4931162229,67500
1999-11-19,17.25,17.75,17.19,17.63,11.7462979136,31200
1999-11-22,17.56,17.88,17.56,17.81,11.866226082899999,36500
1999-11-23,17.81,19.38,17.81,19.13,12.7456993243,65500
1999-11-24,19.0,19.0,18.38,18.56,12.3659267883,53800
1999-11-26,18.5,18.5,18.38,18.44,12.2859746754,2600
1999-11-29,18.38,18.38,17.88,18.13,12.0794317172,20200
1999-11-30,18.19,18.5,18.19,18.38,12.245998619000002,38100
1999-12-01,18.38,18.63,18.25,18.56,12.3659267883,43800
1999-12-02,18.56,19.0,18.56,19.0,12.6590845354,33200
1999-12-03,19.13,19.38,19.06,19.19,12.785675380699999,62000
1999-12-06,19.19,19.19,18.25,18.38,12.245998619000002,38200
1999-12-07,18.5,19.0,18.44,18.63,12.4125655208,112500
1999-12-08,18.5,18.5,18.0,18.19,12.119407773599999,27700
1999-12-09,18.25,18.38,18.13,18.25,12.15938383,15500
1999-12-10,18.13,18.13,17.63,17.63,11.7462979136,22400
1999-12-13,17.75,18.0,17.44,17.44,11.619707068299999,44500
1999-12-14,17.25,17.25,17.06,17.13,11.4131641101,19400
1999-12-15,17.13,17.13,16.88,17.13,11.4131641101,11100
